id,sentence,word,label,predict
kb7-fragment48_13520_1,"""Think later ""[SEP]""Think""[SEP]""VERB""[SEP]""VB""",Think,0,0
kb7-fragment48_13520_17,""" or something like that depends when it 's on ""[SEP]""depends""[SEP]""VERB""[SEP]""VBZ""",depends,0,0
kb7-fragment48_13520_25,""" have to come in early if they want to have it with us .""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
kb7-fragment48_13520_30,""" have to come in early if they want to have it with us .""[SEP]""want""[SEP]""VERB""[SEP]""VB""",want,0,0
kb7-fragment48_13521_3,"""We 'll try one to one .""[SEP]""try""[SEP]""VERB""[SEP]""VB""",try,0,0
kb7-fragment48_13522_3,"""Of course got to cook so ""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13522_5,"""Of course got to cook so ""[SEP]""cook""[SEP]""VERB""[SEP]""VB""",cook,0,0
kb7-fragment48_13522_8,""" depending on it will be about five o'clock so that they can get washed up .""[SEP]""depending""[SEP]""VERB""[SEP]""VBG""",depending,0,0
kb7-fragment48_13522_20,""" depending on it will be about five o'clock so that they can get washed up .""[SEP]""get""[SEP]""AUX""[SEP]""VB""",get,0,0
kb7-fragment48_13522_21,""" depending on it will be about five o'clock so that they can get washed up .""[SEP]""washed""[SEP]""VERB""[SEP]""VBN""",washed,1,0
kb7-fragment48_13524_3,"""I 'll tell her not to cook .""[SEP]""tell""[SEP]""VERB""[SEP]""VB""",tell,0,0
kb7-fragment48_13524_7,"""I 'll tell her not to cook .""[SEP]""cook""[SEP]""VERB""[SEP]""VB""",cook,0,0
kb7-fragment48_13526_5,"""Any thing pastry you know ""[SEP]""know""[SEP]""VERB""[SEP]""VB""",know,0,0
kb7-fragment48_13527_2,"""I cook for Stuart and I do n't eat it .""[SEP]""cook""[SEP]""VERB""[SEP]""VB""",cook,0,0
kb7-fragment48_13527_9,"""I cook for Stuart and I do n't eat it .""[SEP]""eat""[SEP]""VERB""[SEP]""VB""",eat,0,0
kb7-fragment48_13528_6,""" I cook for Stuart ""[SEP]""cook""[SEP]""VERB""[SEP]""VB""",cook,0,0
kb7-fragment48_13528_14,""" but I do n't eat it .""[SEP]""eat""[SEP]""VERB""[SEP]""VB""",eat,0,0
kb7-fragment48_13529_3,"""So I mean ""[SEP]""mean""[SEP]""VERB""[SEP]""VB""",mean,0,0
kb7-fragment48_13529_7,""" I still cook for Stuart ""[SEP]""cook""[SEP]""VERB""[SEP]""VB""",cook,0,0
kb7-fragment48_13529_13,""" he still eats ""[SEP]""eats""[SEP]""VERB""[SEP]""VBZ""",eats,0,0
kb7-fragment48_13531_8,""" not when it comes to pastry ""[SEP]""comes""[SEP]""VERB""[SEP]""VBZ""",comes,1,1
kb7-fragment48_13532_2,"""Oh yeah""[SEP]""yeah""[SEP]""INTJ""[SEP]""UH""",yeah,0,0
kb7-fragment48_13534_1,"""Mind you ""[SEP]""Mind""[SEP]""NOUN""[SEP]""NN""",Mind,0,0
kb7-fragment48_13535_3,"""What they gon na ""[SEP]""gon""[SEP]""VERB""[SEP]""VB""",gon,0,0
kb7-fragment48_13535_8,"""What they gon na ""[SEP]""gon""[SEP]""VERB""[SEP]""VB""",gon,0,0
kb7-fragment48_13536_4,""" you wan na pound .""[SEP]""wan""[SEP]""PROPN""[SEP]""NNP""",wan,0,0
kb7-fragment48_13537_5,"""What they doing another sponsored slim are they ?""[SEP]""sponsored""[SEP]""VERB""[SEP]""VBN""",sponsored,0,0
kb7-fragment48_13538_2,"""I wished I 'd of done when I lost all my weight""[SEP]""wished""[SEP]""VERB""[SEP]""VBD""",wished,0,0
kb7-fragment48_13538_9,"""I wished I 'd of done when I lost all my weight""[SEP]""lost""[SEP]""VERB""[SEP]""VBN""",lost,1,1
kb7-fragment48_13539_4,"""And we 're gon na do it ""[SEP]""gon""[SEP]""VERB""[SEP]""VB""",gon,0,0
kb7-fragment48_13540_3,"""when I lost my six and a half stone""[SEP]""lost""[SEP]""VERB""[SEP]""VBN""",lost,1,1
kb7-fragment48_13543_7,""" we just bought it up""[SEP]""bought""[SEP]""VERB""[SEP]""VBN""",bought,0,0
kb7-fragment48_13544_4,""" I think it""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
kb7-fragment48_13546_3,"""They 've got one at cos I mean I went and had one so there must be one ""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13546_8,"""They 've got one at cos I mean I went and had one so there must be one ""[SEP]""mean""[SEP]""VERB""[SEP]""VB""",mean,0,0
kb7-fragment48_13546_10,"""They 've got one at cos I mean I went and had one so there must be one ""[SEP]""went""[SEP]""VERB""[SEP]""VBD""",went,0,0
kb7-fragment48_13547_6,""" it 's I think ""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
kb7-fragment48_13549_10,""" they 've gone to ""[SEP]""gone""[SEP]""VERB""[SEP]""VBN""",gone,0,0
kb7-fragment48_13549_17,""" I mean they 've got two at Lynn ""[SEP]""mean""[SEP]""VERB""[SEP]""VB""",mean,0,0
kb7-fragment48_13549_20,""" I mean they 've got two at Lynn ""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,1,0
kb7-fragment48_13552_2,"""Just make sure you squeeze their knickers off ""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
kb7-fragment48_13552_5,"""Just make sure you squeeze their knickers off ""[SEP]""squeeze""[SEP]""VERB""[SEP]""VB""",squeeze,0,0
kb7-fragment48_13552_10,"""Just make sure you squeeze their knickers off ""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
kb7-fragment48_13554_3,"""I probably come on with ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,1
kb7-fragment48_13554_19,""" on you with it after Christmas as well cos I 'll probably put some back on""[SEP]""cos""[SEP]""PROPN""[SEP]""NNP""",cos,0,0
kb7-fragment48_13554_23,""" on you with it after Christmas as well cos I 'll probably put some back on""[SEP]""put""[SEP]""VERB""[SEP]""VB""",put,0,0
kb7-fragment48_13558_3,"""It will take me bleeding years to reach my goal""[SEP]""take""[SEP]""VERB""[SEP]""VB""",take,1,1
kb7-fragment48_13558_5,"""It will take me bleeding years to reach my goal""[SEP]""bleeding""[SEP]""VERB""[SEP]""VBG""",bleeding,0,1
kb7-fragment48_13558_8,"""It will take me bleeding years to reach my goal""[SEP]""reach""[SEP]""VERB""[SEP]""VB""",reach,1,1
kb7-fragment48_13559_19,""" ten month it took me to lose six stone ""[SEP]""took""[SEP]""VERB""[SEP]""VBD""",took,1,1
kb7-fragment48_13559_22,""" ten month it took me to lose six stone ""[SEP]""lose""[SEP]""VERB""[SEP]""VB""",lose,1,1
kb7-fragment48_13559_29,""" you do n't want to lose that much do you ?""[SEP]""want""[SEP]""VERB""[SEP]""VB""",want,0,0
kb7-fragment48_13559_31,""" ten month it took me to lose six stone ""[SEP]""lose""[SEP]""VERB""[SEP]""VB""",lose,1,1
kb7-fragment48_13560_5,""" Tina can go on it .""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,0,1
kb7-fragment48_13562_3,"""You 're going on a sponsored slim""[SEP]""going""[SEP]""VERB""[SEP]""VBG""",going,1,0
kb7-fragment48_13562_6,"""You 're going on a sponsored slim""[SEP]""sponsored""[SEP]""VERB""[SEP]""VBN""",sponsored,0,0
kb7-fragment48_13563_1,"""Sponsored slim""[SEP]""Sponsored""[SEP]""VERB""[SEP]""VBN""",Sponsored,0,0
kb7-fragment48_13565_3,""" going on holiday""[SEP]""going""[SEP]""VERB""[SEP]""VBG""",going,0,0
kb7-fragment48_13567_3,"""she 's going on holiday in January""[SEP]""going""[SEP]""VERB""[SEP]""VBG""",going,0,0
kb7-fragment48_13568_7,"""You 'll have all them warriors chasing you round the jungle ""[SEP]""chasing""[SEP]""VERB""[SEP]""VBG""",chasing,0,0
kb7-fragment48_13568_9,"""You 'll have all them warriors chasing you round the jungle ""[SEP]""round""[SEP]""ADV""[SEP]""RB""",round,0,0
kb7-fragment48_13569_8,""" all them dingle dangles yeah""[SEP]""dangles""[SEP]""NOUN""[SEP]""NNS""",dangles,0,0
kb7-fragment48_13570_12,""" I saw a film and it was hanging past his knee caps""[SEP]""saw""[SEP]""VERB""[SEP]""VBD""",saw,0,0
kb7-fragment48_13570_18,""" I saw a film and it was hanging past his knee caps""[SEP]""hanging""[SEP]""VERB""[SEP]""VBG""",hanging,0,0
kb7-fragment48_13571_3,"""good to use them for swinging in the trees .""[SEP]""use""[SEP]""NOUN""[SEP]""NN""",use,0,0
kb7-fragment48_13571_6,"""good to use them for swinging in the trees .""[SEP]""swinging""[SEP]""VERB""[SEP]""VBG""",swinging,0,0
kb7-fragment48_13573_7,""" that 's what everybody thought""[SEP]""thought""[SEP]""VERB""[SEP]""VBD""",thought,0,0
kb7-fragment48_13574_1,"""blush then .""[SEP]""blush""[SEP]""NOUN""[SEP]""NN""",blush,0,0
kb7-fragment48_13576_12,""" he 'd come home with a couple of camels""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
kb7-fragment48_13579_6,""" she 'll think that 's an elephant 's trunk in her pocket and she wo n't realize""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
kb7-fragment48_13579_20,""" she 'll think that 's an elephant 's trunk in her pocket and she wo n't realize""[SEP]""realize""[SEP]""VERB""[SEP]""VB""",realize,0,0
kb7-fragment48_13581_2,"""you ai n't blushed like that for a long while have you ? ""[SEP]""ai""[SEP]""ADP""[SEP]""IN""",ai,0,0
kb7-fragment48_13581_4,"""you ai n't blushed like that for a long while have you ? ""[SEP]""blushed""[SEP]""VERB""[SEP]""VBD""",blushed,0,0
kb7-fragment48_13581_23,""" watch your camp bed do n't fold up love""[SEP]""watch""[SEP]""VERB""[SEP]""VB""",watch,0,0
kb7-fragment48_13581_29,""" watch your camp bed do n't fold up love""[SEP]""fold""[SEP]""VERB""[SEP]""VB""",fold,0,0
kb7-fragment48_13582_2,"""I say ""[SEP]""say""[SEP]""VERB""[SEP]""VB""",say,0,0
kb7-fragment48_13583_5,""" I 'm only telling you what to expect you know ""[SEP]""telling""[SEP]""VERB""[SEP]""VBG""",telling,0,0
kb7-fragment48_13583_9,""" I 'm only telling you what to expect you know ""[SEP]""expect""[SEP]""VERB""[SEP]""VB""",expect,0,0
kb7-fragment48_13583_11,""" I 'm only telling you what to expect you know ""[SEP]""know""[SEP]""VERB""[SEP]""VB""",know,0,0
kb7-fragment48_13583_15,""" when you go on holiday""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,0,0
kb7-fragment48_13586_4,""" you watched""[SEP]""watched""[SEP]""VERB""[SEP]""VBN""",watched,0,0
kb7-fragment48_13588_2,"""You wan na watch them old yeah ""[SEP]""wan""[SEP]""PROPN""[SEP]""NNP""",wan,0,0
kb7-fragment48_13588_4,"""You wan na watch them old yeah ""[SEP]""watch""[SEP]""VERB""[SEP]""VB""",watch,0,0
kb7-fragment48_13588_10,""" they come there with their little carving knives ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
kb7-fragment48_13588_15,""" they come there with their little carving knives ""[SEP]""carving""[SEP]""VERB""[SEP]""VBG""",carving,0,0
kb7-fragment48_13588_20,""" cut all the dangly bits off that ""[SEP]""cut""[SEP]""VERB""[SEP]""VBN""",cut,0,0
kb7-fragment48_13589_1,"""shut up""[SEP]""shut""[SEP]""VERB""[SEP]""VB""",shut,0,0
kb7-fragment48_13590_2,"""you tell her .""[SEP]""tell""[SEP]""VERB""[SEP]""VB""",tell,0,0
kb7-fragment48_13592_1,"""shut up .""[SEP]""shut""[SEP]""VERB""[SEP]""VB""",shut,0,0
kb7-fragment48_13594_2,"""They get them little knives""[SEP]""get""[SEP]""AUX""[SEP]""VB""",get,0,0
kb7-fragment48_13596_13,""" I never said a gay day ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13596_19,""" I never said a gay day ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13597_2,"""You finished eating ?""[SEP]""finished""[SEP]""VERB""[SEP]""VBD""",finished,0,0
kb7-fragment48_13598_5,""" what you gon na buy me ?""[SEP]""gon""[SEP]""VERB""[SEP]""VB""",gon,0,0
kb7-fragment48_13598_7,""" what you gon na buy me ?""[SEP]""buy""[SEP]""VERB""[SEP]""VB""",buy,0,0
kb7-fragment48_13601_4,"""why what you speak to me ""[SEP]""speak""[SEP]""VERB""[SEP]""VB""",speak,0,0
kb7-fragment48_13601_11,""" what were you saying ?""[SEP]""saying""[SEP]""VERB""[SEP]""VBG""",saying,0,0
kb7-fragment48_13605_4,"""You should of said well alright ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13605_10,""" I 'll take them away then took them right away then ""[SEP]""take""[SEP]""VERB""[SEP]""VB""",take,0,0
kb7-fragment48_13605_14,""" I 'll take them away then took them right away then ""[SEP]""took""[SEP]""VERB""[SEP]""VBD""",took,0,0
kb7-fragment48_13606_1,"""Take a bit of interest ""[SEP]""Take""[SEP]""VERB""[SEP]""VB""",Take,1,1
kb7-fragment48_13606_9,""" what 's going on""[SEP]""going""[SEP]""VERB""[SEP]""VBG""",going,1,1
kb7-fragment48_13609_2,"""Just let her do it .""[SEP]""let""[SEP]""VERB""[SEP]""VB""",let,0,0
kb7-fragment48_13611_3,"""I 've got another weight watcher 's order form ""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13613_1,"""look as though you book it then""[SEP]""look""[SEP]""VERB""[SEP]""VB""",look,0,1
kb7-fragment48_13613_5,"""look as though you book it then""[SEP]""book""[SEP]""NOUN""[SEP]""NN""",book,0,0
kb7-fragment48_13614_6,""" you do n't want to do n't miss out on any thing do you ?""[SEP]""want""[SEP]""VERB""[SEP]""VB""",want,0,0
kb7-fragment48_13614_10,""" you do n't want to do n't miss out on any thing do you ?""[SEP]""miss""[SEP]""PROPN""[SEP]""NNP""",miss,0,1
kb7-fragment48_13615_3,"""She 's got ta eat .""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13615_5,"""She 's got ta eat .""[SEP]""eat""[SEP]""VERB""[SEP]""VB""",eat,0,0
kb7-fragment48_13616_1,"""Got to eat""[SEP]""Got""[SEP]""VERB""[SEP]""VBD""",Got,0,0
kb7-fragment48_13616_3,"""Got to eat""[SEP]""eat""[SEP]""VERB""[SEP]""VB""",eat,0,0
kb7-fragment48_13618_4,"""Yeah and you feel like a bleeding rabbit .""[SEP]""feel""[SEP]""VERB""[SEP]""VB""",feel,0,1
kb7-fragment48_13619_4,""" you get bored .""[SEP]""get""[SEP]""AUX""[SEP]""VB""",get,0,0
kb7-fragment48_13621_5,"""Well I do n't feel""[SEP]""feel""[SEP]""VERB""[SEP]""VB""",feel,0,1
kb7-fragment48_13622_5,""" I think I work""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
kb7-fragment48_13622_7,""" I think I work""[SEP]""work""[SEP]""NOUN""[SEP]""NN""",work,1,0
kb7-fragment48_13623_3,"""She 's investing it for her .""[SEP]""investing""[SEP]""VERB""[SEP]""VBG""",investing,0,0
kb7-fragment48_13627_3,""" getting all put some back in ""[SEP]""getting""[SEP]""VERB""[SEP]""VBG""",getting,0,0
kb7-fragment48_13627_5,""" getting all put some back in ""[SEP]""put""[SEP]""VERB""[SEP]""VB""",put,0,0
kb7-fragment48_13627_11,""" I need some by six o'clock ""[SEP]""need""[SEP]""VERB""[SEP]""VB""",need,0,0
kb7-fragment48_13627_18,""" I said comes at six thirty ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13627_19,""" I said comes at six thirty ""[SEP]""comes""[SEP]""VERB""[SEP]""VBZ""",comes,0,1
kb7-fragment48_13627_42,""" I said comes at six thirty ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13627_44,""" any way I though you done John 's said his got because come on .""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13627_46,""" I said comes at six thirty ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,1,1
kb7-fragment48_13628_3,"""John 's told me to tell you to go and get it ""[SEP]""told""[SEP]""VERB""[SEP]""VBD""",told,0,0
kb7-fragment48_13628_6,"""John 's told me to tell you to go and get it ""[SEP]""tell""[SEP]""VERB""[SEP]""VB""",tell,0,0
kb7-fragment48_13628_9,"""John 's told me to tell you to go and get it ""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,0,0
kb7-fragment48_13628_11,"""John 's told me to tell you to go and get it ""[SEP]""get""[SEP]""AUX""[SEP]""VB""",get,0,0
kb7-fragment48_13628_16,""" right I said I said Richard coming ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13628_18,""" right I said I said Richard coming ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13628_20,""" right I said I said Richard coming ""[SEP]""coming""[SEP]""VERB""[SEP]""VBG""",coming,0,0
kb7-fragment48_13628_30,""" right I said I said Richard coming ""[SEP]""coming""[SEP]""VERB""[SEP]""VBG""",coming,0,0
kb7-fragment48_13628_39,""" for four hundred pound I you 're not coming for it so that 's it oh you think it was pub machine or""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
kb7-fragment48_13631_4,"""I ca n't make the machine go any bloody quicker ""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
kb7-fragment48_13631_7,"""I ca n't make the machine go any bloody quicker ""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,1,1
kb7-fragment48_13631_25,""" but I so what 's the point in that come and have a look at it and then they said come back and do it when you on the skin ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
kb7-fragment48_13631_35,""" but I so what 's the point in that come and have a look at it and then they said come back and do it when you on the skin ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13631_36,""" but I so what 's the point in that come and have a look at it and then they said come back and do it when you on the skin ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
kb7-fragment48_13631_48,""" you know the skin bring it forward well it do n't go back ""[SEP]""know""[SEP]""VERB""[SEP]""VB""",know,0,0
kb7-fragment48_13631_51,""" you know the skin bring it forward well it do n't go back ""[SEP]""bring""[SEP]""VERB""[SEP]""VB""",bring,0,1
kb7-fragment48_13631_58,"""I ca n't make the machine go any bloody quicker ""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,0,1
kb7-fragment48_13631_63,""" it just gets all tangled .""[SEP]""gets""[SEP]""VERB""[SEP]""VBZ""",gets,0,0
kb7-fragment48_13631_65,""" it just gets all tangled .""[SEP]""tangled""[SEP]""VERB""[SEP]""VBN""",tangled,0,1
kb7-fragment48_13632_2,"""He come in Saturday ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
kb7-fragment48_13632_12,""" we 've heard all that before ""[SEP]""heard""[SEP]""VERB""[SEP]""VBN""",heard,0,0
kb7-fragment48_13632_17,""" said that you can get give it a good wash and squeeze it back ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13632_21,""" said that you can get give it a good wash and squeeze it back ""[SEP]""get""[SEP]""AUX""[SEP]""VB""",get,0,0
kb7-fragment48_13632_22,""" said that you can get give it a good wash and squeeze it back ""[SEP]""give""[SEP]""VERB""[SEP]""VB""",give,1,1
kb7-fragment48_13632_28,""" said that you can get give it a good wash and squeeze it back ""[SEP]""squeeze""[SEP]""VERB""[SEP]""VB""",squeeze,0,0
kb7-fragment48_13632_36,""" that I ca n't put one on now ""[SEP]""put""[SEP]""VERB""[SEP]""VB""",put,0,0
kb7-fragment48_13632_41,""" said that you can get give it a good wash and squeeze it back ""[SEP]""give""[SEP]""VERB""[SEP]""VB""",give,1,1
kb7-fragment48_13635_7,""" he stood there ""[SEP]""stood""[SEP]""VERB""[SEP]""VBD""",stood,0,0
kb7-fragment48_13635_11,""" he said ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13635_16,""" it 's not working ""[SEP]""working""[SEP]""VERB""[SEP]""VBG""",working,1,1
kb7-fragment48_13635_20,""" and he paid the bloody bill I put them on right .""[SEP]""paid""[SEP]""VERB""[SEP]""VBN""",paid,0,0
kb7-fragment48_13635_25,""" and he paid the bloody bill I put them on right .""[SEP]""put""[SEP]""VERB""[SEP]""VB""",put,0,1
kb7-fragment48_13636_4,"""Same old story getting it underneath cos they 're going higher up and underneath""[SEP]""getting""[SEP]""VERB""[SEP]""VBG""",getting,1,0
kb7-fragment48_13636_10,"""Same old story getting it underneath cos they 're going higher up and underneath""[SEP]""going""[SEP]""VERB""[SEP]""VBG""",going,0,0
kb7-fragment48_13637_7,""" we ought to go""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,0,0
kb7-fragment48_13639_3,"""Did n't tell us about that one did you ?""[SEP]""tell""[SEP]""VERB""[SEP]""VB""",tell,0,0
kb7-fragment48_13640_2,"""Everyone starts on me""[SEP]""starts""[SEP]""VERB""[SEP]""VBZ""",starts,0,0
kb7-fragment48_13641_3,"""what 's happen with the .""[SEP]""happen""[SEP]""VERB""[SEP]""VB""",happen,0,0
kb7-fragment48_13642_4,"""They have n't mentioned it this year ""[SEP]""mentioned""[SEP]""VERB""[SEP]""VBN""",mentioned,0,0
kb7-fragment48_13647_4,"""Oh we were waiting and waiting in the end we got in the car .""[SEP]""waiting""[SEP]""VERB""[SEP]""VBG""",waiting,0,0
kb7-fragment48_13647_6,"""Oh we were waiting and waiting in the end we got in the car .""[SEP]""waiting""[SEP]""VERB""[SEP]""VBG""",waiting,0,0
kb7-fragment48_13647_11,"""Oh we were waiting and waiting in the end we got in the car .""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13649_3,"""I was gon na drive anyway""[SEP]""gon""[SEP]""VERB""[SEP]""VB""",gon,0,0
